itemid,name,sell_single,buy_single,price_single,stock_single,sell_rate_single,buy_rate_single,sell_stacks,buy_stacks,price_stacks,stock_stacks,sell_rate_stacks,buy_rate_stacks
707,Elm Lumber,1,1,3400,2,0.5,0.25,1,1,34000,1,0.15,0.75
708,Maple Lumber,1,1,120,2,0.5,0.25,1,1,1200,1,0.15,0.75
709,Beech Lumber,1,1,280,3,0.7,0.25,1,1,2800,1,0.3,0.75
710,Chestnut Lumber,1,1,4200,2,0.5,0.25,1,1,42000,1,0.15,0.75
711,Walnut Lumber,1,1,2250,2,0.5,0.25,1,1,22500,1,0.15,0.75
712,Willow Lumber,1,1,350,2,0.5,0.25,1,1,3500,1,0.15,0.75
713,Yew Lumber,1,1,780,1,0.25,0.25,1,1,7800,1,0.03,0.75
714,Holly Lumber,1,1,1450,2,0.5,0.25,1,1,14500,1,0.15,0.75
715,Ash Lumber,1,1,210,2,0.5,0.25,1,1,2100,1,0.15,0.75
716,Oak Lumber,1,1,7000,3,0.7,0.25,1,1,70000,1,0.3,0.75
717,Mahogany Lbr.,1,1,16000,3,0.7,0.25,1,1,160000,1,0.3,0.75
718,Rosewood Lbr.,1,1,14500,5,0.9,0.25,1,1,145000,2,0.5,0.75
719,Ebony Lumber,1,1,19000,3,0.7,0.25,1,1,190000,1,0.3,0.75
720,Ancient Lumber,1,1,19000,5,0.9,0.25,1,1,190000,2,0.5,0.75
721,Rattan Lumber,1,1,160,6,0.85,0.25,1,1,1600,3,0.55,0.75
722,Divine Log,1,1,25500,3,0.7,0.25,1,1,255000,1,0.3,0.75
723,Divine Lumber,1,1,43000,3,0.7,0.25,1,1,430000,1,0.3,0.75
726,Stl. Wal. Lumber,1,1,1750,1,0.25,0.25,1,1,17500,1,0.03,0.75
727,Dogwood Log,1,1,95,2,0.5,0.25,1,1,950,1,0.15,0.75
728,Dogwd. Lumber,1,1,130,1,0.25,0.25,1,1,1300,1,0.03,0.75
729,Bloodwood Log,1,1,25000,2,0.5,0.25,1,1,250000,1,0.15,0.75
730,Bldwd. Lumber,1,1,20500,3,0.7,0.25,1,1,205000,1,0.3,0.75
731,Aquilaria Log,1,1,1350,1,0.25,0.25,1,1,13500,1,0.03,0.75
732,Kapor Log,1,1,960,2,0.5,0.25,1,1,9600,1,0.15,0.75
736,Silver Ore,1,1,350,3,0.7,0.25,1,1,3500,1,0.3,0.75
737,Gold Ore,1,1,3500,3,0.7,0.25,1,1,35000,1,0.3,0.75
738,Platinum Ore,1,1,6500,3,0.7,0.25,1,1,65000,1,0.3,0.75
739,Orichalcum Ore,1,1,7100,3,0.7,0.25,1,1,71000,1,0.3,0.75
740,Phrygian Ore,1,1,9000,3,0.7,0.25,1,1,90000,1,0.3,0.75
743,Ph. Gold Ingot,1,1,840,3,0.7,0.25,1,1,8400,1,0.3,0.75
744,Silver Ingot,1,1,1750,3,0.7,0.25,1,1,17500,1,0.3,0.75
745,Gold Ingot,1,1,17500,5,0.9,0.25,1,1,175000,2,0.5,0.75
746,Platinum Ingot,1,1,32500,5,0.9,0.25,1,1,325000,2,0.5,0.75
747,Ocl. Ingot,1,1,134000,5,0.9,0.25,1,1,1340000,2,0.5,0.75
748,Gold Beastcoin,1,1,3000,3,1,0.25,1,1,20000,1,0.5,0.75
749,Mtl. Beastcoin,1,1,1900,5,1,0.25,1,1,18000,1,0.5,0.75
750,Silver Beastcoin,1,1,1500,5,1,0.25,1,1,15000,1,0.8,0.75
751,Plt. Beastcoin,1,1,3500,2,1,0.25,1,1,25000,1,0.3,0.75
752,Gold Sheet,1,1,33500,6,1,0.25,1,1,335000,3,0.5665,0.75
753,Ph. Gold Sheet,1,1,25000,1,0.25,0.25,1,1,250000,1,0.03,0.75
754,Platinum Sheet,1,1,65500,6,0.9309,0.25,1,1,655000,3,0.5274,0.75
756,Durium Ore,1,1,16000,2,0.5,0.25,1,1,160000,1,0.15,0.75
757,Durium Ingot,1,1,500,3,0.7,0.25,1,1,5000,1,0.3,0.75
758,Durium Sheet,1,1,2150,6,0.66,0.25,1,1,21500,3,0.3739,0.75
759,Durium Chain,1,1,500,3,0.7,0.25,1,1,5000,1,0.3,0.75
760,Silver Chain,1,1,7800,3,0.7,0.25,1,1,78000,1,0.3,0.75
761,Gold Chain,1,1,18000,5,0.9,0.25,1,1,180000,2,0.5,0.75
762,Platinum Chain,1,1,8900,2,0.5,0.25,1,1,89000,1,0.15,0.75
763,Ocl. Chain,1,1,115000,5,0.9,0.25,1,1,1150000,2,0.5,0.75
764,Brass Chain,1,1,830,1,0.25,0.25,1,1,8300,1,0.03,0.75
767,Carnelian,1,1,7450,1,0.033,0.25,1,1,74500,1,0.014,0.75
768,Flint Stone,1,1,40,5,0.9,0.25,1,1,400,2,0.5,0.75
769,Red Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
770,Blue Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
771,Yellow Rock,1,1,1000,5,0.9,0.25,1,1,10000,2,0.5,0.75
772,Green Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
773,Translucent Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
774,Purple Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
775,Black Rock,1,1,1000,1,0.25,0.25,1,1,10000,1,0.03,0.75
776,White Rock,1,1,1000,2,0.5,0.25,1,1,10000,1,0.15,0.75
777,Fulmenite,1,1,9300,1,0.0184,0.25,1,1,93000,1,0.01,0.75
778,Heliodor,1,1,9300,1,0.0184,0.25,1,1,93000,1,0.01,0.75
779,Aventurine,1,1,9300,1,0.0184,0.25,1,1,93000,1,0.01,0.75
780,Clarite,1,1,1100,2,0.5,0.25,1,1,11000,1,0.15,0.75
781,Larimar,1,1,9300,1,0.0184,0.25,1,1,93000,1,0.01,0.75
782,Selenite,1,1,9300,1,0.0184,0.25,1,1,93000,1,0.01,0.75
783,Tenebrite,1,1,7450,1,0.0257,0.25,1,1,74500,1,0.0109,0.75
784,Jadeite,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
785,Emerald,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
786,Ruby,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
787,Diamond,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
788,Peridot,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
789,Topaz,1,1,2700,1,0.0277,0.25,1,1,27000,1,0.0118,0.75
790,Garnet,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
791,Aquamarine,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
792,Pearl,1,1,2100,6,1,0.25,1,1,21000,3,0.5665,0.75
793,Black Pearl,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
794,Sapphire,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
795,Lapis Lazuli,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
796,Light Opal,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
797,Painite,1,1,2450,1,0.0154,0.25,1,1,24500,1,0.01,0.75
798,Turquoise,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
799,Onyx,1,1,1500,6,0.72,0.25,1,1,15000,3,0.4079,0.75
800,Amethyst,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
801,Chrysoberyl,1,1,2450,1,0.0554,0.25,1,1,24500,1,0.0236,0.75
802,Moonstone,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
803,Sunstone,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
804,Spinel,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
805,Zircon,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
806,Tourmaline,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
807,Sardonyx,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
808,Goshenite,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
809,Clear Topaz,1,1,1500,6,0.77,0.25,1,1,15000,3,0.4362,0.75
810,Fluorite,1,1,2450,1,0.0308,0.25,1,1,24500,1,0.0131,0.75
811,Ametrine,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
812,Deathstone,1,1,2700,1,0.72,0.25,1,1,27000,1,0.3059,0.75
813,Angelstone,1,1,2700,1,0.0154,0.25,1,1,27000,1,0.01,0.75
814,Amber,1,1,1500,6,1,0.25,1,1,15000,3,0.5665,0.75
815,Sphene,1,1,2250,1,0.72,0.25,1,1,22500,1,0.3059,0.75
816,Silk Thread,1,1,1600,3,0.7,0.25,1,1,16000,1,0.3,0.75
817,Grass Thread,1,1,120,3,0.7,0.25,1,1,1200,1,0.3,0.75
818,Cotton Thread,1,1,320,3,0.7,0.25,1,1,3200,1,0.3,0.75
819,Linen Thread,1,1,790,3,0.7,0.25,1,1,7900,1,0.3,0.75
820,Wool Thread,1,1,4750,3,0.7,0.25,1,1,47500,1,0.3,0.75
821,Rainbow Thread,1,1,17500,5,0.9,0.25,1,1,175000,2,0.5,0.75
822,Silver Thread,1,1,1600,3,0.7,0.25,1,1,16000,1,0.3,0.75
823,Gold Thread,1,1,9000,5,0.9,0.25,1,1,90000,2,0.5,0.75
824,Grass Cloth,1,1,630,3,0.7,0.25,1,1,6300,1,0.3,0.75
825,Cotton Cloth,1,1,1250,3,0.7,0.25,1,1,12500,1,0.3,0.75
826,Linen Cloth,1,1,7650,5,0.9,0.25,1,1,76500,2,0.5,0.75
827,Wool Cloth,1,1,14000,5,0.9,0.25,1,1,140000,2,0.5,0.75
828,Velvet Cloth,1,1,7350,5,0.9,0.25,1,1,73500,2,0.5,0.75
829,Silk Cloth,1,1,38000,6,0.85,0.25,1,1,380000,3,0.55,0.75
830,Rainbow Cloth,1,1,51500,5,0.9,0.25,1,1,515000,2,0.5,0.75
831,Shining Cloth,1,1,128000,3,0.7,0.25,1,1,1280000,1,0.3,0.75
832,Sheep Wool,1,1,1200,1,0.25,0.25,1,1,12000,1,0.03,0.75
833,Moko Grass,1,1,20,6,0.85,0.25,1,1,200,3,0.55,0.75
834,Saruta Cotton,1,1,80,3,0.7,0.25,1,1,800,1,0.3,0.75
835,Flax Flower,1,1,240,6,0.85,0.25,1,1,2400,3,0.55,0.75
836,Damascene Cloth,1,1,65500,5,0.9,0.25,1,1,655000,2,0.5,0.75
837,Malboro Fiber,1,1,65500,5,0.9,0.25,1,1,655000,2,0.5,0.75
838,Spider Web,1,1,8650,5,0.9,0.25,1,1,86500,2,0.5,0.75
839,Crawler Cocoon,1,1,240,2,0.5,0.25,1,1,2400,1,0.15,0.75
840,Chocobo Fthr.,1,1,10,6,0.85,0.25,1,1,100,3,0.55,0.75
841,Yagudo Feather,1,1,40,6,0.85,0.25,1,1,400,3,0.55,0.75
842,Giant Bird Fthr.,1,1,2000,3,0.7,0.25,1,1,20000,1,0.3,0.75
843,G. Bird Plume,1,1,9000,2,0.5,0.25,1,1,90000,1,0.15,0.75
844,Phoenix Feather,1,1,20500,5,0.9,0.25,1,1,205000,2,0.5,0.75
845,Black C. Feather,1,1,1250,6,0.85,0.25,1,1,12500,3,0.55,0.75
846,Insect Wing,1,1,340,2,0.5,0.25,1,1,3400,1,0.15,0.75
847,Bird Feather,1,1,25,2,0.5,0.25,1,1,250,1,0.15,0.75
848,Dhalmel Leather,1,1,3250,5,0.9,0.25,1,1,32500,2,0.5,0.75
849,Undead Skin,1,1,9250,3,0.7,0.25,1,1,92500,1,0.3,0.75
850,Sheep Leather,1,1,1200,6,0.9625,0.25,1,1,12000,3,0.5453,0.75
851,Ram Leather,1,1,4200,5,0.9,0.25,1,1,42000,2,0.5,0.75
852,Lizard Skin,1,1,750,3,0.7,0.25,1,1,7500,1,0.3,0.75
853,Raptor Skin,1,1,3350,3,0.7,0.25,1,1,33500,1,0.3,0.75
854,Cockatrice Skin,1,1,4100,2,0.5,0.25,1,1,41000,1,0.15,0.75
855,Tiger Leather,1,1,6450,5,0.529,0.25,1,1,64500,2,0.2997,0.75
856,Rabbit Hide,1,1,100,5,0.9,0.25,1,1,1000,2,0.5,0.75
857,Dhalmel Hide,1,1,1400,3,0.7,0.25,1,1,14000,1,0.3,0.75
858,Wolf Hide,1,1,900,2,0.5,0.25,1,1,9000,1,0.15,0.75
859,Ram Skin,1,1,1750,2,0.5,0.25,1,1,17500,1,0.15,0.75
860,Behemoth Hide,1,1,8700,3,0.7,0.25,1,1,87000,1,0.3,0.75
861,Tiger Hide,1,1,2450,3,0.7,0.25,1,1,24500,1,0.3,0.75
862,Behem. Leather,1,1,17500,5,0.9,0.25,1,1,175000,2,0.5,0.75
863,Coeurl Hide,1,1,4150,2,0.5,0.25,1,1,41500,1,0.15,0.75
864,Fish Scales,1,1,95,6,0.85,0.25,1,1,950,3,0.55,0.75
865,Nidhogg Scales,1,1,7300,3,0.7,0.25,1,1,73000,1,0.3,0.75
866,Wyvern Scales,1,1,14000,2,0.5,0.25,1,1,140000,1,0.15,0.75
867,Dragon Scales,1,1,59000,3,0.7,0.25,1,1,590000,1,0.3,0.75
868,Pugil Scales,1,1,410,2,0.5,0.25,1,1,4100,1,0.15,0.75
869,Lizard Molt,1,1,60,2,0.5,0.25,1,1,600,1,0.15,0.75
870,Smth. Shp. Lth.,1,1,480,2,0.5,0.25,1,1,4800,1,0.15,0.75
871,Calig. Wolf Hide,1,1,11500,2,0.5,0.25,1,1,115000,1,0.15,0.75
872,Tgh. Dhal. Lth.,1,1,8650,2,0.5,0.25,1,1,86500,1,0.15,0.75
873,Light Ram Lth.,1,1,5800,2,0.5,0.25,1,1,58000,1,0.15,0.75
874,Amaltheia Hide,1,1,15500,3,0.7,0.25,1,1,155000,1,0.3,0.75
875,Amaltheia Lth.,1,1,30500,3,0.7,0.25,1,1,305000,1,0.3,0.75
876,Manta Skin,1,1,15500,2,0.5,0.25,1,1,155000,1,0.15,0.75
877,Manta Leather,1,1,34500,5,0.4846,0.25,1,1,345000,2,0.2745,0.75
878,Karakul Skin,1,1,220,3,0.7,0.25,1,1,2200,1,0.3,0.75
879,Karakul Leather,1,1,2300,5,0.9,0.25,1,1,23000,2,0.5,0.75
880,Bone Chip,1,1,150,5,0.9,0.25,1,1,1500,2,0.5,0.75
881,Crab Shell,1,1,3050,2,0.5,0.25,1,1,30500,1,0.15,0.75
882,Sheep Tooth,1,1,400,2,0.5,0.25,1,1,4000,1,0.15,0.75
883,Behemoth Horn,1,1,58000,3,0.7,0.25,1,1,580000,1,0.3,0.75
884,Blk. Tiger Fang,1,1,3400,3,0.7,0.25,1,1,34000,1,0.3,0.75
885,Turtle Shell,1,1,9750,2,0.5,0.25,1,1,97500,1,0.15,0.75
886,Demon Skull,1,1,61500,2,0.5,0.25,1,1,615000,1,0.15,0.75
887,Coral Fragment,1,1,23000,5,0.9,0.25,1,1,230000,2,0.5,0.75
888,Seashell,1,1,240,2,0.5,0.25,1,1,2400,1,0.15,0.75
889,Beetle Shell,1,1,520,2,0.5,0.25,1,1,5200,1,0.15,0.75
891,Bat Fang,1,1,110,3,0.7,0.25,1,1,1100,1,0.3,0.75
893,Giant Femur,1,1,1600,3,0.7,0.25,1,1,16000,1,0.3,0.75
894,Beetle Jaw,1,1,1600,3,0.7,0.25,1,1,16000,1,0.3,0.75
895,Ram Horn,1,1,4650,2,0.5,0.25,1,1,46500,1,0.15,0.75
896,Scorpion Shell,1,1,7100,2,0.5,0.25,1,1,71000,1,0.15,0.75
897,Scorpion Claw,1,1,2150,5,0.9,0.25,1,1,21500,2,0.5,0.75
898,Chicken Bone,1,1,130,2,0.5,0.25,1,1,1300,1,0.15,0.75
900,Fish Bones,1,1,170,2,0.5,0.25,1,1,1700,1,0.15,0.75
901,Venomous Claw,1,1,66000,3,0.7,0.25,1,1,660000,1,0.3,0.75
902,Demon Horn,1,1,8800,5,0.9,0.25,1,1,88000,2,0.5,0.75
903,Dragon Talon,1,1,25000,3,0.7,0.25,1,1,250000,1,0.3,0.75
907,Cold Bone,1,1,15500,2,0.5,0.25,0,0,0,0,0,0
908,Adamantoise Shell,1,1,196000,3,0.7,0.25,1,1,1960000,1,0.3,0.75
909,Guivre's Skull,1,1,148000,2,0.5,0.25,1,1,1480000,1,0.15,0.75
912,Beehive Chip,1,1,150,3,0.7,0.25,1,1,1500,1,0.3,0.75
913,Beeswax,1,1,450,5,0.9,0.25,1,1,4500,2,0.5,0.75
914,Mercury,1,1,2700,5,0.9,0.25,1,1,27000,2,0.5,0.75
915,Toad Oil,1,1,2900,6,0.85,0.25,1,1,29000,3,0.55,0.75
916,Cactuar Needle,1,1,900,6,0.85,0.25,1,1,9000,3,0.55,0.75
917,Parchment,1,1,2200,6,1,0.25,1,1,22000,3,0.5665,0.75
918,Mistletoe,1,1,7000,3,0.7,0.25,1,1,70000,1,0.3,0.75
919,Boyahda Moss,1,1,4550,5,0.9,0.25,1,1,45500,2,0.5,0.75
920,Malboro Vine,1,1,2150,3,0.7,0.25,1,1,21500,1,0.3,0.75
921,Ahriman Tears,1,1,220,2,0.5,0.25,1,1,2200,1,0.15,0.75
922,Bat Wing,1,1,220,3,0.7,0.25,1,1,2200,1,0.3,0.75
923,Dryad Root,1,1,5750,2,0.5,0.25,1,1,57500,1,0.15,0.75
924,Fiend Blood,1,1,600,6,0.85,0.25,1,1,6000,3,0.55,0.75
925,Giant Stinger,1,1,3850,2,0.5,0.25,1,1,38500,1,0.15,0.75
926,Lizard Tail,1,1,450,3,0.7,0.25,1,1,4500,1,0.3,0.75
927,Coeurl Whisker,1,1,3150,3,0.7,0.25,1,1,31500,1,0.3,0.75
928,Bomb Ash,1,1,510,6,0.85,0.25,1,1,5100,3,0.55,0.75
929,Black Ink,1,1,360,5,0.9,0.25,1,1,3600,2,0.5,0.75
930,Beastman Blood,1,1,4000,5,1,0.25,1,1,39000,1,0.5,0.75
931,Cermet Chunk,1,1,7450,5,0.9,0.25,1,1,74500,2,0.5,0.75
932,Carbon Fiber,1,1,2900,3,0.7,0.25,1,1,29000,1,0.3,0.75
933,Glass Fiber,1,1,1450,2,0.5,0.25,1,1,14500,1,0.15,0.75
935,Ahriman Wing,1,1,5100,3,0.7,0.25,1,1,51000,1,0.3,0.75
936,Rock Salt,1,1,15,6,0.85,0.25,1,1,150,3,0.55,0.75
937,Animal Glue,1,1,450,3,0.7,0.25,1,1,4500,1,0.3,0.75
938,Papaka Grass,1,1,160,3,0.7,0.25,1,1,1600,1,0.3,0.75
939,Hecteyes Eye,1,1,2250,5,0.9,0.25,1,1,22500,2,0.5,0.75
940,Revival Root,1,1,770,5,0.9,0.25,1,1,7700,2,0.5,0.75
941,Red Rose,1,1,85,6,0.85,0.25,1,1,850,3,0.55,0.75
942,Phil. Stone,1,1,58000,5,0.9,0.25,1,1,580000,2,0.5,0.75
943,Poison Dust,1,1,320,6,0.85,0.25,1,1,3200,3,0.55,0.75
944,Venom Dust,1,1,1100,6,0.85,0.25,1,1,11000,3,0.55,0.75
945,Paralysis Dust,1,1,2150,6,0.85,0.25,1,1,21500,3,0.55,0.75
947,Firesand,1,1,2850,3,0.7,0.25,1,1,28500,1,0.3,0.75
948,Carnation,1,1,65,6,0.85,0.25,1,1,650,3,0.55,0.75
949,Rain Lily,1,1,100,6,0.85,0.25,1,1,1000,3,0.55,0.75
951,Wijnruit,1,1,120,6,0.85,0.25,1,1,1200,3,0.55,0.75
952,Poison Flour,1,1,560,6,0.85,0.25,1,1,5600,3,0.55,0.75
953,Treant Bulb,1,1,600,2,0.5,0.25,1,1,6000,1,0.15,0.75
954,Magic Pot Shard,1,1,4350,6,0.85,0.25,1,1,43500,3,0.55,0.75
955,Golem Shard,1,1,20000,2,0.5,0.25,1,1,200000,1,0.15,0.75
956,Lilac,1,1,130,6,0.85,0.25,1,1,1300,3,0.55,0.75
957,Amaryllis,1,1,130,6,0.85,0.25,1,1,1300,3,0.55,0.75
958,Marguerite,1,1,130,6,0.85,0.25,1,1,1300,3,0.55,0.75
959,Dahlia,1,1,710,2,0.5,0.25,1,1,7100,1,0.15,0.75
960,Ace Of Cups,1,1,20000,1,0.1,0.25,0,1,1,1,0,0.75
961,Two Of Cups,1,1,200,4,1,0.25,0,1,1,1,0,0.75
962,Three Of Cups,1,1,400,3,1,0.25,0,1,1,1,0,0.75
963,Four Of Cups,1,1,800,2,1,0.25,0,1,1,1,0,0.75
964,Five Of Cups,1,1,1000,1,0.9,0.25,0,1,1,1,0,0.75
965,Six Of Cups,1,1,1500,1,0.8,0.25,0,1,1,1,0,0.75
966,Seven Of Cups,1,1,2000,1,0.7,0.25,0,1,1,1,0,0.75
967,Eight Of Cups,1,1,2500,1,0.6,0.25,0,1,1,1,0,0.75
968,Nine Of Cups,1,1,4000,1,0.5,0.25,0,1,1,1,0,0.75
969,Ten Of Cups,1,1,6000,1,0.4,0.25,0,1,1,1,0,0.75
970,Jack Of Cups,1,1,7500,1,0.3,0.25,0,1,1,1,0,0.75
971,Queen Of Cups,1,1,10000,1,0.2,0.25,0,1,1,1,0,0.75
972,King Of Cups,1,1,15000,1,0.15,0.25,0,1,1,1,0,0.75
973,Ace Of Batons,1,1,20000,1,0.1,0.25,0,1,1,1,0,0.75
974,Two Of Batons,1,1,200,4,1,0.25,0,1,1,1,0,0.75
975,Three Of Batons,1,1,400,3,1,0.25,0,1,1,1,0,0.75
976,Four Of Batons,1,1,800,2,1,0.25,0,1,1,1,0,0.75
977,Five Of Batons,1,1,1000,1,0.9,0.25,0,1,1,1,0,0.75
978,Six Of Batons,1,1,1500,1,0.8,0.25,0,1,1,1,0,0.75
979,Seven Of Batons,1,1,2000,1,0.7,0.25,0,1,1,1,0,0.75
980,Eight Of Batons,1,1,2500,1,0.6,0.25,0,1,1,1,0,0.75
981,Nine Of Batons,1,1,4000,1,0.5,0.25,0,1,1,1,0,0.75
982,Ten Of Batons,1,1,6000,1,0.4,0.25,0,1,1,1,0,0.75
983,Jack Of Batons,1,1,7500,1,0.3,0.25,0,1,1,1,0,0.75
984,Queen Of Batons,1,1,10000,1,0.2,0.25,0,1,1,1,0,0.75
985,King Of Batons,1,1,15000,1,0.15,0.25,0,1,1,1,0,0.75
986,Ace Of Swords,1,1,20000,1,0.1,0.25,0,1,1,1,0,0.75
987,Two Of Swords,1,1,200,4,1,0.25,0,1,1,1,0,0.75
988,Three Of Swords,1,1,400,3,1,0.25,0,1,1,1,0,0.75
989,Four Of Swords,1,1,800,2,1,0.25,0,1,1,1,0,0.75
990,Five Of Swords,1,1,1000,1,0.9,0.25,0,1,1,1,0,0.75
991,Six Of Swords,1,1,1500,1,0.8,0.25,0,1,1,1,0,0.75
992,Seven Of Swords,1,1,2000,1,0.7,0.25,0,1,1,1,0,0.75
993,Eight Of Swords,1,1,2500,1,0.6,0.25,0,1,1,1,0,0.75
994,Nine Of Swords,1,1,4000,1,0.5,0.25,0,1,1,1,0,0.75
995,Ten Of Swords,1,1,6000,1,0.4,0.25,0,1,1,1,0,0.75
996,Jack Of Swords,1,1,7500,1,0.3,0.25,0,1,1,1,0,0.75
997,Queen Of Swords,1,1,10000,1,0.2,0.25,0,1,1,1,0,0.75
998,King Of Swords,1,1,15000,1,0.15,0.25,0,1,1,1,0,0.75
999,Ace Of Coins,1,1,20000,1,0.1,0.25,0,1,1,1,0,0.75
1000,Two Of Coins,1,1,200,4,1,0.25,0,1,1,1,0,0.75
1001,Three Of Coins,1,1,400,3,1,0.25,0,1,1,1,0,0.75
1002,Four Of Coins,1,1,800,2,1,0.25,0,1,1,1,0,0.75
1003,Five Of Coins,1,1,1000,1,0.9,0.25,0,1,1,1,0,0.75
1004,Six Of Coins,1,1,1500,1,0.8,0.25,0,1,1,1,0,0.75
1005,Seven Of Coins,1,1,2000,1,0.7,0.25,0,1,1,1,0,0.75
1006,Eight Of Coins,1,1,2500,1,0.6,0.25,0,1,1,1,0,0.75
1007,Nine Of Coins,1,1,4000,1,0.5,0.25,0,1,1,1,0,0.75
1008,Ten Of Coins,1,1,6000,1,0.4,0.25,0,1,1,1,0,0.75
1009,Jack Of Coins,1,1,7500,1,0.3,0.25,0,1,1,1,0,0.75
1010,Queen Of Coins,1,1,10000,1,0.2,0.25,0,1,1,1,0,0.75
1011,King Of Coins,1,1,15000,1,0.15,0.25,0,1,1,1,0,0.75
1015,Sand Bat Fang,1,1,1800,2,0.5,0.25,1,1,18000,1,0.15,0.75
1016,Remi Shell,1,1,240,1,0.25,0.25,1,1,2400,1,0.03,0.75
1020,Sickle,1,1,350,3,1,0.25,1,1,30000,1,0.3,0.75
1021,Hatchet,1,1,600,3,1,0.25,1,1,50000,1,0.3,0.75
1022,Thief's Tools,1,1,3000,2,0.5,0.25,1,1,35000,1,0.2,0.75
1023,Living Key,1,1,4000,3,1,0.25,1,1,40000,1,0.5,0.75
1102,Blazing Peppers,1,1,800,1,0.1,0.25,0,1,1,1,0,0.75
1108,Sulfur,1,1,740,6,0.85,0.25,1,1,7400,3,0.55,0.75
1109,Artificial Lens,1,1,2750,1,0.25,0.25,1,1,27500,1,0.03,0.75
1110,Beetle Blood,1,1,149000,5,0.9,0.25,1,1,1490000,2,0.5,0.75
1111,Gelatin,1,1,1000,2,0.65,0.25,1,1,10000,1,0.3,0.75
1115,Skeleton Key,1,1,10000,3,1,0.25,1,1,102000,1,0.5,0.75
1116,Manticore Hide,1,1,8800,2,0.5,0.25,1,1,88000,1,0.15,0.75
1117,Manticore Lth.,1,1,15000,5,0.9,0.25,1,1,150000,2,0.5,0.75
1118,Antican Pauldron,1,1,1000,3,1,0.25,1,1,12000,1,0.5,0.75
1119,Tonberry Coat,1,1,1250,5,0.5,0.25,1,1,12500,1,0.2,0.75
1120,Casablanca,1,1,1750,6,0.85,0.25,1,1,17500,3,0.55,0.75
1121,Antican Robe,1,1,1000,3,1,0.25,1,1,12000,1,0.5,0.75
1122,Wyvern Skin,1,1,11000,2,0.5,0.25,1,1,110000,1,0.15,0.75
1123,Manticore Fang,1,1,15000,1,0.25,0.25,1,1,150000,1,0.03,0.75
1124,Wyvern Wing,1,1,30000,3,0.7,0.25,1,1,300000,1,0.3,0.75
1132,Raxa,1,1,114000,5,0.9,0.25,1,1,1140000,2,0.5,0.75
1133,Dragon Blood,1,1,28500,3,0.7,0.25,1,1,285000,1,0.3,0.75
1134,Bast Parchment,1,1,870,6,0.85,0.25,1,1,8700,3,0.55,0.75
1135,Norg Shell,1,1,12000,1,0.01,0.25,0,1,1,1,0,0.75
1155,Iron Sand,1,1,470,6,0.85,0.25,1,1,4700,3,0.55,0.75
1156,Crawler Calculus,1,1,180,2,1,0.25,1,1,1800,1,0.2,0.75
1157,Sands Of Silence,1,1,5400,1,0.08,0.25,0,1,1,1,0,0.75
1158,Wandering Bulb,1,1,3500,1,0.1,0.25,1,1,30000,1,0.01,0.75
1161,Uchitake,1,1,50,10,0.5,0.25,1,1,5000,1,0.05,0.75
1162,Tonberry Lantern,1,1,4000,1,1,0.25,1,1,48000,1,0.1,0.75
1163,Manticore Hair,1,1,2750,5,0.9,0.25,1,1,27500,2,0.5,0.75
1164,Tsurara,1,1,50,10,0.7,0.25,1,1,5000,1,0.5,0.75
1165,Doll Shard,1,1,20000,2,0.5,0.25,1,1,200000,1,0.15,0.75
1167,Kawahori-Ogi,1,1,100,10,0.5,0.25,1,1,10000,1,0.5,0.75
1170,Makibishi,1,1,100,10,0.5,0.25,1,1,10000,1,0.5,0.75
1173,Hiraishin,1,1,50,5,1,0.25,1,1,5000,1,1,0.75
